         Index            Ts             t            HF        Weight            Tr
           316   1.31393e+02   3.16000e+02  -2.04466e+01   9.68124e+00   1.35333e+02
           317   1.31751e+02   3.17000e+02  -2.02740e+01   9.68007e+00   1.35667e+02
           318   1.32113e+02   3.18000e+02  -2.01012e+01   9.67890e+00   1.36000e+02
           319   1.32467e+02   3.19000e+02  -1.99277e+01   9.67775e+00   1.36333e+02
           320   1.32832e+02   3.20000e+02  -1.97558e+01   9.67666e+00   1.36667e+02
           321   1.33179e+02   3.21000e+02  -1.95819e+01   9.67555e+00   1.37000e+02
           322   1.33543e+02   3.22000e+02  -1.94079e+01   9.67445e+00   1.37333e+02
           323   1.33899e+02   3.23000e+02  -1.92341e+01   9.67337e+00   1.37667e+02
           324   1.34253e+02   3.24000e+02  -1.90610e+01   9.67233e+00   1.38000e+02
           325   1.34615e+02   3.25000e+02  -1.88885e+01   9.67128e+00   1.38333e+02
           326   1.34974e+02   3.26000e+02  -1.87173e+01   9.67023e+00   1.38667e+02
           327   1.35336e+02   3.27000e+02  -1.85465e+01   9.66920e+00   1.39000e+02
           328   1.35690e+02   3.28000e+02  -1.83733e+01   9.66821e+00   1.39333e+02
           329   1.36053e+02   3.29000e+02  -1.82040e+01   9.66721e+00   1.39667e+02
           330   1.36417e+02   3.30000e+02  -1.80360e+01   9.66622e+00   1.40000e+02
           331   1.36768e+02   3.31000e+02  -1.78684e+01   9.66524e+00   1.40333e+02
           332   1.37128e+02   3.32000e+02  -1.77058e+01   9.66429e+00   1.40667e+02
           333   1.37485e+02   3.33000e+02  -1.75421e+01   9.66332e+00   1.41000e+02
           334   1.37835e+02   3.34000e+02  -1.73796e+01   9.66236e+00   1.41333e+02
           335   1.38192e+02   3.35000e+02  -1.72184e+01   9.66140e+00   1.41667e+02
           336   1.38551e+02   3.36000e+02  -1.70654e+01   9.66046e+00   1.42000e+02
           337   1.38905e+02   3.37000e+02  -1.69075e+01   9.65951e+00   1.42333e+02
           338   1.39254e+02   3.38000e+02  -1.67499e+01   9.65857e+00   1.42667e+02
           339   1.39613e+02   3.39000e+02  -1.65932e+01   9.65763e+00   1.43000e+02
           340   1.39969e+02   3.40000e+02  -1.64400e+01   9.65672e+00   1.43333e+02
           341   1.40325e+02   3.41000e+02  -1.62844e+01   9.65581e+00   1.43667e+02
           342   1.40673e+02   3.42000e+02  -1.61289e+01   9.65491e+00   1.44000e+02
           343   1.41028e+02   3.43000e+02  -1.59750e+01   9.65400e+00   1.44333e+02
           344   1.41383e+02   3.44000e+02  -1.58267e+01   9.65312e+00   1.44667e+02
           345   1.41742e+02   3.45000e+02  -1.56758e+01   9.65222e+00   1.45000e+02
           346   1.42093e+02   3.46000e+02  -1.55256e+01   9.65132e+00   1.45333e+02
           347   1.42447e+02   3.47000e+02  -1.53769e+01   9.65041e+00   1.45667e+02
           348   1.42804e+02   3.48000e+02  -1.52289e+01   9.64949e+00   1.46000e+02
           349   1.43156e+02   3.49000e+02  -1.50784e+01   9.64858e+00   1.46333e+02
           350   1.43515e+02   3.50000e+02  -1.49271e+01   9.64766e+00   1.46667e+02
           351   1.43861e+02   3.51000e+02  -1.47762e+01   9.64675e+00   1.47000e+02
           352   1.44218e+02   3.52000e+02  -1.46335e+01   9.64582e+00   1.47333e+02
           353   1.44571e+02   3.53000e+02  -1.44889e+01   9.64489e+00   1.47667e+02
           354   1.44924e+02   3.54000e+02  -1.43433e+01   9.64396e+00   1.48000e+02
           355   1.45268e+02   3.55000e+02  -1.41979e+01   9.64302e+00   1.48333e+02
           356   1.45623e+02   3.56000e+02  -1.40553e+01   9.64208e+00   1.48667e+02
           357   1.45984e+02   3.57000e+02  -1.39120e+01   9.64113e+00   1.49000e+02
           358   1.46339e+02   3.58000e+02  -1.37686e+01   9.64019e+00   1.49333e+02
           359   1.46694e+02   3.59000e+02  -1.36247e+01   9.63925e+00   1.49667e+02
           360   1.47040e+02   3.60000e+02  -1.34840e+01   9.63829e+00   1.50000e+02
           361   1.47386e+02   3.61000e+02  -1.33429e+01   9.63734e+00   1.50333e+02
           362   1.47740e+02   3.62000e+02  -1.32044e+01   9.63639e+00   1.50667e+02
           363   1.48097e+02   3.63000e+02  -1.30675e+01   9.63543e+00   1.51000e+02
           364   1.48444e+02   3.64000e+02  -1.29360e+01   9.63447e+00   1.51333e+02
           365   1.48800e+02   3.65000e+02  -1.28032e+01   9.63352e+00   1.51667e+02
           366   1.49148e+02   3.66000e+02  -1.26705e+01   9.63256e+00   1.52000e+02
           367   1.49502e+02   3.67000e+02  -1.25379e+01   9.63159e+00   1.52333e+02
           368   1.49856e+02   3.68000e+02  -1.24096e+01   9.63063e+00   1.52667e+02
           369   1.50206e+02   3.69000e+02  -1.22788e+01   9.62965e+00   1.53000e+02
           370   1.50552e+02   3.70000e+02  -1.21474e+01   9.62868e+00   1.53333e+02
           371   1.50890e+02   3.71000e+02  -1.20161e+01   9.62770e+00   1.53667e+02
           372   1.51243e+02   3.72000e+02  -1.18970e+01   9.62671e+00   1.54000e+02
           373   1.51587e+02   3.73000e+02  -1.17734e+01   9.62572e+00   1.54333e+02
           374   1.51939e+02   3.74000e+02  -1.16489e+01   9.62473e+00   1.54667e+02
           375   1.52293e+02   3.75000e+02  -1.15233e+01   9.62373e+00   1.55000e+02
           376   1.52641e+02   3.76000e+02  -1.13965e+01   9.62272e+00   1.55333e+02
           377   1.52995e+02   3.77000e+02  -1.12720e+01   9.62170e+00   1.55667e+02
           378   1.53346e+02   3.78000e+02  -1.11497e+01   9.62068e+00   1.56000e+02
           379   1.53698e+02   3.79000e+02  -1.10277e+01   9.61965e+00   1.56333e+02
           380   1.54042e+02   3.80000e+02  -1.09089e+01   9.61860e+00   1.56667e+02
           381   1.54385e+02   3.81000e+02  -1.07876e+01   9.61754e+00   1.57000e+02
           382   1.54733e+02   3.82000e+02  -1.06658e+01   9.61649e+00   1.57333e+02
           383   1.55081e+02   3.83000e+02  -1.05437e+01   9.61543e+00   1.57667e+02
           384   1.55436e+02   3.84000e+02  -1.04225e+01   9.61434e+00   1.58000e+02
           385   1.55783e+02   3.85000e+02  -1.02992e+01   9.61327e+00   1.58333e+02
           386   1.56126e+02   3.86000e+02  -1.01759e+01   9.61219e+00   1.58667e+02
           387   1.56472e+02   3.87000e+02  -1.00540e+01   9.61110e+00   1.59000e+02
           388   1.56824e+02   3.88000e+02  -9.93373e+00   9.60999e+00   1.59333e+02
           389   1.57178e+02   3.89000e+02  -9.81255e+00   9.60888e+00   1.59667e+02
           390   1.57522e+02   3.90000e+02  -9.69085e+00   9.60776e+00   1.60000e+02
           391   1.57876e+02   3.91000e+02  -9.56946e+00   9.60663e+00   1.60333e+02
           392   1.58222e+02   3.92000e+02  -9.44717e+00   9.60547e+00   1.60667e+02
           393   1.58575e+02   3.93000e+02  -9.32645e+00   9.60432e+00   1.61000e+02
           394   1.58923e+02   3.94000e+02  -9.20498e+00   9.60317e+00   1.61333e+02
           395   1.59274e+02   3.95000e+02  -9.08380e+00   9.60200e+00   1.61667e+02
           396   1.59612e+02   3.96000e+02  -8.96785e+00   9.60081e+00   1.62000e+02
           397   1.59963e+02   3.97000e+02  -8.85029e+00   9.59963e+00   1.62333e+02
           398   1.60312e+02   3.98000e+02  -8.73344e+00   9.59844e+00   1.62667e+02
           399   1.60661e+02   3.99000e+02  -8.61633e+00   9.59723e+00   1.63000e+02
           400   1.61006e+02   4.00000e+02  -8.50073e+00   9.59599e+00   1.63333e+02
           401   1.61348e+02   4.01000e+02  -8.38412e+00   9.59476e+00   1.63667e+02
           402   1.61707e+02   4.02000e+02  -8.26749e+00   9.59352e+00   1.64000e+02
           403   1.62057e+02   4.03000e+02  -8.15040e+00   9.59226e+00   1.64333e+02
           404   1.62403e+02   4.04000e+02  -8.03880e+00   9.59097e+00   1.64667e+02
           405   1.62745e+02   4.05000e+02  -7.92770e+00   9.58968e+00   1.65000e+02
           406   1.63088e+02   4.06000e+02  -7.81814e+00   9.58838e+00   1.65333e+02
           407   1.63434e+02   4.07000e+02  -7.70923e+00   9.58707e+00   1.65667e+02
           408   1.63780e+02   4.08000e+02  -7.60419e+00   9.58571e+00   1.66000e+02
           409   1.64129e+02   4.09000e+02  -7.49620e+00   9.58437e+00   1.66333e+02
           410   1.64479e+02   4.10000e+02  -7.38744e+00   9.58301e+00   1.66667e+02
           411   1.64828e+02   4.11000e+02  -7.27795e+00   9.58165e+00   1.67000e+02
           412   1.65174e+02   4.12000e+02  -7.17365e+00   9.58024e+00   1.67333e+02
           413   1.65510e+02   4.13000e+02  -7.06574e+00   9.57884e+00   1.67667e+02
           414   1.65852e+02   4.14000e+02  -6.95623e+00   9.57743e+00   1.68000e+02
           415   1.66203e+02   4.15000e+02  -6.84651e+00   9.57602e+00   1.68333e+02
           416   1.66541e+02   4.16000e+02  -6.73948e+00   9.57456e+00   1.68667e+02
           417   1.66895e+02   4.17000e+02  -6.63066e+00   9.57310e+00   1.69000e+02
           418   1.67236e+02   4.18000e+02  -6.52141e+00   9.57165e+00   1.69333e+02
           419   1.67591e+02   4.19000e+02  -6.41213e+00   9.57018e+00   1.69667e+02
           420   1.67936e+02   4.20000e+02  -6.29492e+00   9.56868e+00   1.70000e+02
           421   1.68277e+02   4.21000e+02  -6.18154e+00   9.56717e+00   1.70333e+02
           422   1.68628e+02   4.22000e+02  -6.07051e+00   9.56566e+00   1.70667e+02
           423   1.68976e+02   4.23000e+02  -5.96090e+00   9.56413e+00   1.71000e+02
           424   1.69320e+02   4.24000e+02  -5.84837e+00   9.56255e+00   1.71333e+02
           425   1.69669e+02   4.25000e+02  -5.73744e+00   9.56098e+00   1.71667e+02
           426   1.70013e+02   4.26000e+02  -5.62697e+00   9.55940e+00   1.72000e+02
           427   1.70355e+02   4.27000e+02  -5.51666e+00   9.55781e+00   1.72333e+02
           428   1.70706e+02   4.28000e+02  -5.40084e+00   9.55617e+00   1.72667e+02
           429   1.71058e+02   4.29000e+02  -5.28532e+00   9.55454e+00   1.73000e+02
           430   1.71399e+02   4.30000e+02  -5.17073e+00   9.55291e+00   1.73333e+02
           431   1.71740e+02   4.31000e+02  -5.05735e+00   9.55127e+00   1.73667e+02
           432   1.72094e+02   4.32000e+02  -4.94444e+00   9.54958e+00   1.74000e+02
           433   1.72441e+02   4.33000e+02  -4.82914e+00   9.54791e+00   1.74333e+02
           434   1.72779e+02   4.34000e+02  -4.71345e+00   9.54622e+00   1.74667e+02
           435   1.73125e+02   4.35000e+02  -4.59776e+00   9.54453e+00   1.75000e+02
           436   1.73477e+02   4.36000e+02  -4.47560e+00   9.54280e+00   1.75333e+02
           437   1.73838e+02   4.37000e+02  -4.35724e+00   9.54108e+00   1.75667e+02
           438   1.74173e+02   4.38000e+02  -4.23970e+00   9.53935e+00   1.76000e+02
           439   1.74518e+02   4.39000e+02  -4.12169e+00   9.53762e+00   1.76333e+02
           440   1.74860e+02   4.40000e+02  -4.00100e+00   9.53585e+00   1.76667e+02
           441   1.75219e+02   4.41000e+02  -3.88130e+00   9.53410e+00   1.77000e+02
           442   1.75560e+02   4.42000e+02  -3.76162e+00   9.53234e+00   1.77333e+02
           443   1.75907e+02   4.43000e+02  -3.64127e+00   9.53057e+00   1.77667e+02
           444   1.76259e+02   4.44000e+02  -3.51536e+00   9.52879e+00   1.78000e+02
           445   1.76602e+02   4.45000e+02  -3.39084e+00   9.52702e+00   1.78333e+02
           446   1.76952e+02   4.46000e+02  -3.26623e+00   9.52526e+00   1.78667e+02
           447   1.77296e+02   4.47000e+02  -3.14183e+00   9.52349e+00   1.79000e+02
           448   1.77651e+02   4.48000e+02  -3.01212e+00   9.52171e+00   1.79333e+02
           449   1.77991e+02   4.49000e+02  -2.88454e+00   9.51993e+00   1.79667e+02
           450   1.78339e+02   4.50000e+02  -2.75748e+00   9.51816e+00   1.80000e+02
           451   1.78690e+02   4.51000e+02  -2.62995e+00   9.51638e+00   1.80333e+02
           452   1.79033e+02   4.52000e+02  -2.49734e+00   9.51458e+00   1.80667e+02
           453   1.79386e+02   4.53000e+02  -2.36662e+00   9.51278e+00   1.81000e+02
           454   1.79735e+02   4.54000e+02  -2.23704e+00   9.51098e+00   1.81333e+02
           455   1.80080e+02   4.55000e+02  -2.10808e+00   9.50918e+00   1.81667e+02
           456   1.80426e+02   4.56000e+02  -1.97669e+00   9.50736e+00   1.82000e+02
           457   1.80781e+02   4.57000e+02  -1.84598e+00   9.50555e+00   1.82333e+02
           458   1.81128e+02   4.58000e+02  -1.71575e+00   9.50373e+00   1.82667e+02
           459   1.81472e+02   4.59000e+02  -1.58520e+00   9.50191e+00   1.83000e+02
           460   1.81824e+02   4.60000e+02  -1.45259e+00   9.50008e+00   1.83333e+02
           461   1.82174e+02   4.61000e+02  -1.32170e+00   9.49825e+00   1.83667e+02
           462   1.82521e+02   4.62000e+02  -1.19163e+00   9.49642e+00   1.84000e+02
           463   1.82868e+02   4.63000e+02  -1.06139e+00   9.49458e+00   1.84333e+02
           464   1.83208e+02   4.64000e+02  -9.32719e-01   9.49272e+00   1.84667e+02
           465   1.83559e+02   4.65000e+02  -8.03194e-01   9.49086e+00   1.85000e+02
           466   1.83912e+02   4.66000e+02  -6.71411e-01   9.48899e+00   1.85333e+02
           467   1.84253e+02   4.67000e+02  -5.39613e-01   9.48712e+00   1.85667e+02
           468   1.84610e+02   4.68000e+02  -4.07096e-01   9.48520e+00   1.86000e+02
           469   1.84954e+02   4.69000e+02  -2.74602e-01   9.48330e+00   1.86333e+02
           470   1.85296e+02   4.70000e+02  -1.41046e-01   9.48140e+00   1.86667e+02
           471   1.85650e+02   4.71000e+02  -7.73598e-03   9.47950e+00   1.87000e+02
           472   1.85999e+02   4.72000e+02   1.26416e-01   9.47757e+00   1.87333e+02
           473   1.86341e+02   4.73000e+02   2.60464e-01   9.47565e+00   1.87667e+02
           474   1.86697e+02   4.74000e+02   3.96177e-01   9.47373e+00   1.88000e+02
           475   1.87044e+02   4.75000e+02   5.32678e-01   9.47181e+00   1.88333e+02
           476   1.87394e+02   4.76000e+02   6.71084e-01   9.46986e+00   1.88667e+02
           477   1.87738e+02   4.77000e+02   8.06422e-01   9.46791e+00   1.89000e+02
           478   1.88088e+02   4.78000e+02   9.40628e-01   9.46596e+00   1.89333e+02
           479   1.88442e+02   4.79000e+02   1.07494e+00   9.46399e+00   1.89667e+02
           480   1.88784e+02   4.80000e+02   1.21428e+00   9.46199e+00   1.90000e+02
           481   1.89131e+02   4.81000e+02   1.35219e+00   9.45999e+00   1.90333e+02
           482   1.89483e+02   4.82000e+02   1.48934e+00   9.45798e+00   1.90667e+02
           483   1.89835e+02   4.83000e+02   1.62664e+00   9.45597e+00   1.91000e+02
           484   1.90179e+02   4.84000e+02   1.76441e+00   9.45391e+00   1.91333e+02
           485   1.90523e+02   4.85000e+02   1.90203e+00   9.45186e+00   1.91667e+02
           486   1.90875e+02   4.86000e+02   2.04152e+00   9.44980e+00   1.92000e+02
           487   1.91216e+02   4.87000e+02   2.18260e+00   9.44773e+00   1.92333e+02
           488   1.91575e+02   4.88000e+02   2.32630e+00   9.44563e+00   1.92667e+02
           489   1.91923e+02   4.89000e+02   2.46798e+00   9.44353e+00   1.93000e+02
           490   1.92267e+02   4.90000e+02   2.60859e+00   9.44143e+00   1.93333e+02
           491   1.92612e+02   4.91000e+02   2.74923e+00   9.43932e+00   1.93667e+02
           492   1.92965e+02   4.92000e+02   2.89177e+00   9.43716e+00   1.94000e+02
           493   1.93308e+02   4.93000e+02   3.03158e+00   9.43500e+00   1.94333e+02
           494   1.93662e+02   4.94000e+02   3.16874e+00   9.43284e+00   1.94667e+02
           495   1.94013e+02   4.95000e+02   3.30472e+00   9.43067e+00   1.95000e+02
           496   1.94367e+02   4.96000e+02   3.44458e+00   9.42844e+00   1.95333e+02
           497   1.94712e+02   4.97000e+02   3.58095e+00   9.42621e+00   1.95667e+02
           498   1.95058e+02   4.98000e+02   3.71479e+00   9.42398e+00   1.96000e+02
           499   1.95405e+02   4.99000e+02   3.84825e+00   9.42174e+00   1.96333e+02
           500   1.95748e+02   5.00000e+02   3.97220e+00   9.41945e+00   1.96667e+02
           501   1.96099e+02   5.01000e+02   4.10206e+00   9.41718e+00   1.97000e+02
           502   1.96439e+02   5.02000e+02   4.23277e+00   9.41489e+00   1.97333e+02
           503   1.96782e+02   5.03000e+02   4.36392e+00   9.41259e+00   1.97667e+02
           504   1.97137e+02   5.04000e+02   4.48875e+00   9.41026e+00   1.98000e+02
           505   1.97486e+02   5.05000e+02   4.61877e+00   9.40792e+00   1.98333e+02
           506   1.97824e+02   5.06000e+02   4.75105e+00   9.40557e+00   1.98667e+02
           507   1.98169e+02   5.07000e+02   4.88331e+00   9.40322e+00   1.99000e+02
           508   1.98515e+02   5.08000e+02   5.01205e+00   9.40080e+00   1.99333e+02
           509   1.98862e+02   5.09000e+02   5.14174e+00   9.39840e+00   1.99667e+02
           510   1.99208e+02   5.10000e+02   5.27119e+00   9.39599e+00   2.00000e+02
           511   1.99557e+02   5.11000e+02   5.40023e+00   9.39356e+00   2.00333e+02
           512   1.99900e+02   5.12000e+02   5.53273e+00   9.39107e+00   2.00667e+02
           513   2.00251e+02   5.13000e+02   5.66250e+00   9.38858e+00   2.01000e+02
           514   2.00602e+02   5.14000e+02   5.79160e+00   9.38608e+00   2.01333e+02
           515   2.00951e+02   5.15000e+02   5.92106e+00   9.38356e+00   2.01667e+02
           516   2.01289e+02   5.16000e+02   6.05023e+00   9.38097e+00   2.02000e+02
           517   2.01634e+02   5.17000e+02   6.18015e+00   9.37840e+00   2.02333e+02
           518   2.01985e+02   5.18000e+02   6.31117e+00   9.37581e+00   2.02667e+02
           519   2.02324e+02   5.19000e+02   6.44297e+00   9.37320e+00   2.03000e+02
           520   2.02676e+02   5.20000e+02   6.57325e+00   9.37053e+00   2.03333e+02
           521   2.03020e+02   5.21000e+02   6.70558e+00   9.36787e+00   2.03667e+02
           522   2.03364e+02   5.22000e+02   6.83926e+00   9.36520e+00   2.04000e+02
           523   2.03708e+02   5.23000e+02   6.97377e+00   9.36252e+00   2.04333e+02
           524   2.04061e+02   5.24000e+02   7.11154e+00   9.35977e+00   2.04667e+02
           525   2.04404e+02   5.25000e+02   7.24641e+00   9.35703e+00   2.05000e+02
           526   2.04753e+02   5.26000e+02   7.38051e+00   9.35428e+00   2.05333e+02
           527   2.05100e+02   5.27000e+02   7.51322e+00   9.35152e+00   2.05667e+02
           528   2.05450e+02   5.28000e+02   7.65010e+00   9.34870e+00   2.06000e+02
           529   2.05796e+02   5.29000e+02   7.78588e+00   9.34589e+00   2.06333e+02
           530   2.06146e+02   5.30000e+02   7.92276e+00   9.34306e+00   2.06667e+02
           531   2.06491e+02   5.31000e+02   8.05950e+00   9.34021e+00   2.07000e+02
           532   2.06840e+02   5.32000e+02   8.19315e+00   9.33731e+00   2.07333e+02
           533   2.07178e+02   5.33000e+02   8.32591e+00   9.33443e+00   2.07667e+02
           534   2.07534e+02   5.34000e+02   8.45813e+00   9.33153e+00   2.08000e+02
           535   2.07871e+02   5.35000e+02   8.59068e+00   9.32862e+00   2.08333e+02
           536   2.08214e+02   5.36000e+02   8.72012e+00   9.32566e+00   2.08667e+02
           537   2.08566e+02   5.37000e+02   8.85291e+00   9.32271e+00   2.09000e+02
           538   2.08920e+02   5.38000e+02   8.98774e+00   9.31974e+00   2.09333e+02
           539   2.09266e+02   5.39000e+02   9.12259e+00   9.31676e+00   2.09667e+02
           540   2.09608e+02   5.40000e+02   9.25499e+00   9.31374e+00   2.10000e+02
           541   2.09950e+02   5.41000e+02   9.38795e+00   9.31072e+00   2.10333e+02
           542   2.10293e+02   5.42000e+02   9.52190e+00   9.30769e+00   2.10667e+02
           543   2.10645e+02   5.43000e+02   9.65659e+00   9.30466e+00   2.11000e+02
           544   2.10989e+02   5.44000e+02   9.79370e+00   9.30158e+00   2.11333e+02
           545   2.11334e+02   5.45000e+02   9.92992e+00   9.29851e+00   2.11667e+02
           546   2.11686e+02   5.46000e+02   1.00664e+01   9.29543e+00   2.12000e+02
           547   2.12034e+02   5.47000e+02   1.02026e+01   9.29235e+00   2.12333e+02
           548   2.12374e+02   5.48000e+02   1.03412e+01   9.28922e+00   2.12667e+02
           549   2.12720e+02   5.49000e+02   1.04794e+01   9.28612e+00   2.13000e+02
           550   2.13064e+02   5.50000e+02   1.06163e+01   9.28301e+00   2.13333e+02
           551   2.13417e+02   5.51000e+02   1.07518e+01   9.27989e+00   2.13667e+02
           552   2.13768e+02   5.52000e+02   1.08917e+01   9.27676e+00   2.14000e+02
           553   2.14107e+02   5.53000e+02   1.10301e+01   9.27364e+00   2.14333e+02
           554   2.14455e+02   5.54000e+02   1.11700e+01   9.27052e+00   2.14667e+02
           555   2.14803e+02   5.55000e+02   1.13107e+01   9.26739e+00   2.15000e+02
           556   2.15147e+02   5.56000e+02   1.14497e+01   9.26425e+00   2.15333e+02
           557   2.15497e+02   5.57000e+02   1.15882e+01   9.26110e+00   2.15667e+02
           558   2.15844e+02   5.58000e+02   1.17251e+01   9.25796e+00   2.16000e+02
           559   2.16186e+02   5.59000e+02   1.18622e+01   9.25481e+00   2.16333e+02
           560   2.16530e+02   5.60000e+02   1.20033e+01   9.25164e+00   2.16667e+02
           561   2.16881e+02   5.61000e+02   1.21443e+01   9.24849e+00   2.17000e+02
           562   2.17230e+02   5.62000e+02   1.22845e+01   9.24533e+00   2.17333e+02
           563   2.17578e+02   5.63000e+02   1.24241e+01   9.24218e+00   2.17667e+02
           564   2.17927e+02   5.64000e+02   1.25686e+01   9.23903e+00   2.18000e+02
           565   2.18268e+02   5.65000e+02   1.27128e+01   9.23588e+00   2.18333e+02
           566   2.18612e+02   5.66000e+02   1.28591e+01   9.23274e+00   2.18667e+02
           567   2.18953e+02   5.67000e+02   1.30073e+01   9.22960e+00   2.19000e+02
           568   2.19308e+02   5.68000e+02   1.31545e+01   9.22647e+00   2.19333e+02
           569   2.19655e+02   5.69000e+02   1.33010e+01   9.22334e+00   2.19667e+02
           570   2.20004e+02   5.70000e+02   1.34490e+01   9.22022e+00   2.20000e+02
           571   2.20345e+02   5.71000e+02   1.35977e+01   9.21710e+00   2.20333e+02
           572   2.20696e+02   5.72000e+02   1.37516e+01   9.21399e+00   2.20667e+02
           573   2.21043e+02   5.73000e+02   1.39020e+01   9.21088e+00   2.21000e+02
           574   2.21394e+02   5.74000e+02   1.40517e+01   9.20777e+00   2.21333e+02
           575   2.21749e+02   5.75000e+02   1.42006e+01   9.20466e+00   2.21667e+02
           576   2.22095e+02   5.76000e+02   1.43536e+01   9.20157e+00   2.22000e+02
           577   2.22437e+02   5.77000e+02   1.45028e+01   9.19848e+00   2.22333e+02
           578   2.22786e+02   5.78000e+02   1.46521e+01   9.19539e+00   2.22667e+02
           579   2.23137e+02   5.79000e+02   1.48025e+01   9.19230e+00   2.23000e+02
           580   2.23482e+02   5.80000e+02   1.49518e+01   9.18924e+00   2.23333e+02
           581   2.23828e+02   5.81000e+02   1.51023e+01   9.18617e+00   2.23667e+02
           582   2.24177e+02   5.82000e+02   1.52550e+01   9.18310e+00   2.24000e+02
           583   2.24520e+02   5.83000e+02   1.54093e+01   9.18003e+00   2.24333e+02
           584   2.24871e+02   5.84000e+02   1.55605e+01   9.17698e+00   2.24667e+02
           585   2.25213e+02   5.85000e+02   1.57135e+01   9.17391e+00   2.25000e+02
           586   2.25558e+02   5.86000e+02   1.58663e+01   9.17085e+00   2.25333e+02
           587   2.25910e+02   5.87000e+02   1.60193e+01   9.16779e+00   2.25667e+02
           588   2.26263e+02   5.88000e+02   1.61747e+01   9.16474e+00   2.26000e+02
           589   2.26603e+02   5.89000e+02   1.63268e+01   9.16168e+00   2.26333e+02
           590   2.26955e+02   5.90000e+02   1.64801e+01   9.15862e+00   2.26667e+02
           591   2.27309e+02   5.91000e+02   1.66347e+01   9.15556e+00   2.27000e+02
           592   2.27650e+02   5.92000e+02   1.67865e+01   9.15250e+00   2.27333e+02
           593   2.27998e+02   5.93000e+02   1.69372e+01   9.14944e+00   2.27667e+02
           594   2.28346e+02   5.94000e+02   1.70884e+01   9.14638e+00   2.28000e+02
           595   2.28693e+02   5.95000e+02   1.72408e+01   9.14332e+00   2.28333e+02
           596   2.29032e+02   5.96000e+02   1.73916e+01   9.14025e+00   2.28667e+02
           597   2.29378e+02   5.97000e+02   1.75439e+01   9.13718e+00   2.29000e+02
           598   2.29730e+02   5.98000e+02   1.76952e+01   9.13411e+00   2.29333e+02
           599   2.30084e+02   5.99000e+02   1.78475e+01   9.13103e+00   2.29667e+02
           600   2.30429e+02   6.00000e+02   1.80047e+01   9.12794e+00   2.30000e+02
           601   2.30769e+02   6.01000e+02   1.81593e+01   9.12484e+00   2.30333e+02
           602   2.31113e+02   6.02000e+02   1.83137e+01   9.12174e+00   2.30667e+02
           603   2.31466e+02   6.03000e+02   1.84683e+01   9.11864e+00   2.31000e+02
           604   2.31818e+02   6.04000e+02   1.86231e+01   9.11551e+00   2.31333e+02
           605   2.32169e+02   6.05000e+02   1.87768e+01   9.11239e+00   2.31667e+02
           606   2.32505e+02   6.06000e+02   1.89296e+01   9.10927e+00   2.32000e+02
           607   2.32854e+02   6.07000e+02   1.90825e+01   9.10614e+00   2.32333e+02
           608   2.33207e+02   6.08000e+02   1.92335e+01   9.10299e+00   2.32667e+02
           609   2.33554e+02   6.09000e+02   1.93844e+01   9.09983e+00   2.33000e+02
           610   2.33900e+02   6.10000e+02   1.95365e+01   9.09667e+00   2.33333e+02
           611   2.34249e+02   6.11000e+02   1.96891e+01   9.09350e+00   2.33667e+02
           612   2.34587e+02   6.12000e+02   1.98372e+01   9.09029e+00   2.34000e+02
           613   2.34937e+02   6.13000e+02   1.99877e+01   9.08708e+00   2.34333e+02
           614   2.35284e+02   6.14000e+02   2.01380e+01   9.08386e+00   2.34667e+02
           615   2.35628e+02   6.15000e+02   2.02885e+01   9.08063e+00   2.35000e+02
           616   2.35977e+02   6.16000e+02   2.04379e+01   9.07735e+00   2.35333e+02
           617   2.36317e+02   6.17000e+02   2.05868e+01   9.07408e+00   2.35667e+02
           618   2.36666e+02   6.18000e+02   2.07334e+01   9.07079e+00   2.36000e+02
           619   2.37019e+02   6.19000e+02   2.08790e+01   9.06749e+00   2.36333e+02
           620   2.37360e+02   6.20000e+02   2.10275e+01   9.06412e+00   2.36667e+02
           621   2.37710e+02   6.21000e+02   2.11756e+01   9.06077e+00   2.37000e+02
           622   2.38056e+02   6.22000e+02   2.13226e+01   9.05741e+00   2.37333e+02
           623   2.38405e+02   6.23000e+02   2.14688e+01   9.05404e+00   2.37667e+02
           624   2.38747e+02   6.24000e+02   2.16119e+01   9.05061e+00   2.38000e+02
           625   2.39092e+02   6.25000e+02   2.17563e+01   9.04718e+00   2.38333e+02
           626   2.39436e+02   6.26000e+02   2.19001e+01   9.04373e+00   2.38667e+02
           627   2.39775e+02   6.27000e+02   2.20433e+01   9.04027e+00   2.39000e+02
           628   2.40128e+02   6.28000e+02   2.21830e+01   9.03673e+00   2.39333e+02
           629   2.40478e+02   6.29000e+02   2.23263e+01   9.03320e+00   2.39667e+02
           630   2.40819e+02   6.30000e+02   2.24691e+01   9.02965e+00   2.40000e+02
           631   2.41163e+02   6.31000e+02   2.26104e+01   9.02607e+00   2.40333e+02
           632   2.41506e+02   6.32000e+02   2.27482e+01   9.02240e+00   2.40667e+02
           633   2.41859e+02   6.33000e+02   2.28868e+01   9.01874e+00   2.41000e+02
           634   2.42197e+02   6.34000e+02   2.30270e+01   9.01505e+00   2.41333e+02
           635   2.42542e+02   6.35000e+02   2.31689e+01   9.01135e+00   2.41667e+02
           636   2.42882e+02   6.36000e+02   2.33097e+01   9.00756e+00   2.42000e+02
