         Index            Ts             t            HF        Weight            Tr
           320   3.59090e+02   3.20000e+02   3.41490e+01   8.29451e+00   3.50000e+02
           321   3.60111e+02   3.21000e+02   3.44390e+01   8.25616e+00   3.51000e+02
           322   3.61137e+02   3.22000e+02   3.47306e+01   8.21750e+00   3.52000e+02
           323   3.62163e+02   3.23000e+02   3.50242e+01   8.17859e+00   3.53000e+02
           324   3.63181e+02   3.24000e+02   3.53280e+01   8.13829e+00   3.54000e+02
           325   3.64211e+02   3.25000e+02   3.56251e+01   8.09807e+00   3.55000e+02
           326   3.65231e+02   3.26000e+02   3.59195e+01   8.05752e+00   3.56000e+02
           327   3.66249e+02   3.27000e+02   3.62151e+01   8.01663e+00   3.57000e+02
           328   3.67274e+02   3.28000e+02   3.65233e+01   7.97409e+00   3.58000e+02
           329   3.68298e+02   3.29000e+02   3.68296e+01   7.93180e+00   3.59000e+02
           330   3.69321e+02   3.30000e+02   3.71381e+01   7.88918e+00   3.60000e+02
           331   3.70339e+02   3.31000e+02   3.74481e+01   7.84627e+00   3.61000e+02
           332   3.71364e+02   3.32000e+02   3.77668e+01   7.80187e+00   3.62000e+02
           333   3.72383e+02   3.33000e+02   3.80807e+01   7.75774e+00   3.63000e+02
           334   3.73397e+02   3.34000e+02   3.83948e+01   7.71338e+00   3.64000e+02
           335   3.74417e+02   3.35000e+02   3.87100e+01   7.66880e+00   3.65000e+02
           336   3.75443e+02   3.36000e+02   3.90383e+01   7.62316e+00   3.66000e+02
           337   3.76465e+02   3.37000e+02   3.93590e+01   7.57790e+00   3.67000e+02
           338   3.77492e+02   3.38000e+02   3.96782e+01   7.53267e+00   3.68000e+02
           339   3.78513e+02   3.39000e+02   3.99981e+01   7.48742e+00   3.69000e+02
           340   3.79536e+02   3.40000e+02   4.03247e+01   7.44203e+00   3.70000e+02
           341   3.80553e+02   3.41000e+02   4.06452e+01   7.39696e+00   3.71000e+02
           342   3.81572e+02   3.42000e+02   4.09665e+01   7.35209e+00   3.72000e+02
           343   3.82591e+02   3.43000e+02   4.12905e+01   7.30738e+00   3.73000e+02
           344   3.83612e+02   3.44000e+02   4.16152e+01   7.26369e+00   3.74000e+02
           345   3.84632e+02   3.45000e+02   4.19391e+01   7.22007e+00   3.75000e+02
           346   3.85646e+02   3.46000e+02   4.22636e+01   7.17692e+00   3.76000e+02
           347   3.86669e+02   3.47000e+02   4.25896e+01   7.13415e+00   3.77000e+02
           348   3.87681e+02   3.48000e+02   4.29185e+01   7.09320e+00   3.78000e+02
           349   3.88695e+02   3.49000e+02   4.32465e+01   7.05185e+00   3.79000e+02
           350   3.89717e+02   3.50000e+02   4.35742e+01   7.01062e+00   3.80000e+02
           351   3.90738e+02   3.51000e+02   4.39036e+01   6.97028e+00   3.81000e+02
           352   3.91759e+02   3.52000e+02   4.42430e+01   6.93252e+00   3.82000e+02
           353   3.92772e+02   3.53000e+02   4.45734e+01   6.89465e+00   3.83000e+02
           354   3.93790e+02   3.54000e+02   4.49001e+01   6.85755e+00   3.84000e+02
           355   3.94810e+02   3.55000e+02   4.52246e+01   6.82110e+00   3.85000e+02
           356   3.95829e+02   3.56000e+02   4.55518e+01   6.78710e+00   3.86000e+02
           357   3.96846e+02   3.57000e+02   4.58770e+01   6.75311e+00   3.87000e+02
           358   3.97862e+02   3.58000e+02   4.62016e+01   6.71984e+00   3.88000e+02
           359   3.98875e+02   3.59000e+02   4.65260e+01   6.68720e+00   3.89000e+02
           360   3.99899e+02   3.60000e+02   4.68402e+01   6.65704e+00   3.90000e+02
           361   4.00905e+02   3.61000e+02   4.71559e+01   6.62682e+00   3.91000e+02
           362   4.01921e+02   3.62000e+02   4.74700e+01   6.59733e+00   3.92000e+02
           363   4.02930e+02   3.63000e+02   4.77830e+01   6.56844e+00   3.93000e+02
           364   4.03947e+02   3.64000e+02   4.80796e+01   6.54195e+00   3.94000e+02
           365   4.04963e+02   3.65000e+02   4.83815e+01   6.51543e+00   3.95000e+02
           366   4.05981e+02   3.66000e+02   4.86818e+01   6.48997e+00   3.96000e+02
           367   4.06991e+02   3.67000e+02   4.89823e+01   6.46581e+00   3.97000e+02
           368   4.07998e+02   3.68000e+02   4.92709e+01   6.44288e+00   3.98000e+02
           369   4.09008e+02   3.69000e+02   4.95607e+01   6.41956e+00   3.99000e+02
           370   4.10019e+02   3.70000e+02   4.98465e+01   6.39673e+00   4.00000e+02
           371   4.11031e+02   3.71000e+02   5.01311e+01   6.37542e+00   4.01000e+02
           372   4.12036e+02   3.72000e+02   5.03905e+01   6.35541e+00   4.02000e+02
           373   4.13046e+02   3.73000e+02   5.06588e+01   6.33509e+00   4.03000e+02
           374   4.14054e+02   3.74000e+02   5.09289e+01   6.31521e+00   4.04000e+02
           375   4.15056e+02   3.75000e+02   5.11975e+01   6.29571e+00   4.05000e+02
           376   4.16074e+02   3.76000e+02   5.14463e+01   6.27784e+00   4.06000e+02
           377   4.17075e+02   3.77000e+02   5.17022e+01   6.25963e+00   4.07000e+02
           378   4.18078e+02   3.78000e+02   5.19565e+01   6.24167e+00   4.08000e+02
           379   4.19085e+02   3.79000e+02   5.22095e+01   6.22397e+00   4.09000e+02
           380   4.20090e+02   3.80000e+02   5.24357e+01   6.20762e+00   4.10000e+02
           381   4.21084e+02   3.81000e+02   5.26735e+01   6.19096e+00   4.11000e+02
           382   4.22101e+02   3.82000e+02   5.29117e+01   6.17450e+00   4.12000e+02
           383   4.23102e+02   3.83000e+02   5.31487e+01   6.15822e+00   4.13000e+02
           384   4.24109e+02   3.84000e+02   5.33700e+01   6.14290e+00   4.14000e+02
           385   4.25109e+02   3.85000e+02   5.35972e+01   6.12731e+00   4.15000e+02
           386   4.26110e+02   3.86000e+02   5.38246e+01   6.11179e+00   4.16000e+02
           387   4.27111e+02   3.87000e+02   5.40512e+01   6.09636e+00   4.17000e+02
           388   4.28114e+02   3.88000e+02   5.42629e+01   6.08154e+00   4.18000e+02
           389   4.29115e+02   3.89000e+02   5.44819e+01   6.06661e+00   4.19000e+02
           390   4.30116e+02   3.90000e+02   5.47012e+01   6.05173e+00   4.20000e+02
           391   4.31113e+02   3.91000e+02   5.49203e+01   6.03693e+00   4.21000e+02
           392   4.32110e+02   3.92000e+02   5.51250e+01   6.02259e+00   4.22000e+02
           393   4.33113e+02   3.93000e+02   5.53355e+01   6.00815e+00   4.23000e+02
           394   4.34111e+02   3.94000e+02   5.55455e+01   5.99379e+00   4.24000e+02
           395   4.35112e+02   3.95000e+02   5.57534e+01   5.97955e+00   4.25000e+02
           396   4.36113e+02   3.96000e+02   5.59487e+01   5.96563e+00   4.26000e+02
           397   4.37114e+02   3.97000e+02   5.61427e+01   5.95164e+00   4.27000e+02
           398   4.38108e+02   3.98000e+02   5.63317e+01   5.93772e+00   4.28000e+02
           399   4.39109e+02   3.99000e+02   5.65169e+01   5.92384e+00   4.29000e+02
           400   4.40101e+02   4.00000e+02   5.66784e+01   5.91029e+00   4.30000e+02
           401   4.41100e+02   4.01000e+02   5.68482e+01   5.89671e+00   4.31000e+02
           402   4.42099e+02   4.02000e+02   5.70176e+01   5.88320e+00   4.32000e+02
           403   4.43093e+02   4.03000e+02   5.71847e+01   5.86976e+00   4.33000e+02
           404   4.44085e+02   4.04000e+02   5.73141e+01   5.85662e+00   4.34000e+02
           405   4.45078e+02   4.05000e+02   5.74568e+01   5.84344e+00   4.35000e+02
           406   4.46069e+02   4.06000e+02   5.76004e+01   5.83035e+00   4.36000e+02
           407   4.47055e+02   4.07000e+02   5.77414e+01   5.81731e+00   4.37000e+02
           408   4.48045e+02   4.08000e+02   5.78439e+01   5.80448e+00   4.38000e+02
           409   4.49038e+02   4.09000e+02   5.79607e+01   5.79159e+00   4.39000e+02
           410   4.50028e+02   4.10000e+02   5.80747e+01   5.77878e+00   4.40000e+02
           411   4.51025e+02   4.11000e+02   5.81837e+01   5.76603e+00   4.41000e+02
           412   4.52012e+02   4.12000e+02   5.82618e+01   5.75346e+00   4.42000e+02
           413   4.52992e+02   4.13000e+02   5.83504e+01   5.74096e+00   4.43000e+02
           414   4.53984e+02   4.14000e+02   5.84363e+01   5.72856e+00   4.44000e+02
           415   4.54974e+02   4.15000e+02   5.85192e+01   5.71623e+00   4.45000e+02
           416   4.55959e+02   4.16000e+02   5.85596e+01   5.70409e+00   4.46000e+02
           417   4.56939e+02   4.17000e+02   5.86193e+01   5.69189e+00   4.47000e+02
           418   4.57928e+02   4.18000e+02   5.86792e+01   5.67978e+00   4.48000e+02
           419   4.58903e+02   4.19000e+02   5.87365e+01   5.66771e+00   4.49000e+02
           420   4.59888e+02   4.20000e+02   5.87597e+01   5.65586e+00   4.50000e+02
           421   4.60875e+02   4.21000e+02   5.88006e+01   5.64405e+00   4.51000e+02
           422   4.61855e+02   4.22000e+02   5.88416e+01   5.63231e+00   4.52000e+02
           423   4.62836e+02   4.23000e+02   5.88809e+01   5.62061e+00   4.53000e+02
           424   4.63815e+02   4.24000e+02   5.88880e+01   5.60927e+00   4.54000e+02
           425   4.64797e+02   4.25000e+02   5.89043e+01   5.59779e+00   4.55000e+02
           426   4.65783e+02   4.26000e+02   5.89224e+01   5.58635e+00   4.56000e+02
           427   4.66759e+02   4.27000e+02   5.89396e+01   5.57495e+00   4.57000e+02
           428   4.67743e+02   4.28000e+02   5.89327e+01   5.56373e+00   4.58000e+02
           429   4.68729e+02   4.29000e+02   5.89323e+01   5.55250e+00   4.59000e+02
           430   4.69701e+02   4.30000e+02   5.89301e+01   5.54130e+00   4.60000e+02
           431   4.70684e+02   4.31000e+02   5.89245e+01   5.53013e+00   4.61000e+02
           432   4.71656e+02   4.32000e+02   5.88905e+01   5.51914e+00   4.62000e+02
           433   4.72631e+02   4.33000e+02   5.88701e+01   5.50811e+00   4.63000e+02
           434   4.73608e+02   4.34000e+02   5.88485e+01   5.49716e+00   4.64000e+02
           435   4.74593e+02   4.35000e+02   5.88251e+01   5.48622e+00   4.65000e+02
           436   4.75563e+02   4.36000e+02   5.87805e+01   5.47538e+00   4.66000e+02
           437   4.76545e+02   4.37000e+02   5.87485e+01   5.46452e+00   4.67000e+02
           438   4.77517e+02   4.38000e+02   5.87171e+01   5.45371e+00   4.68000e+02
           439   4.78494e+02   4.39000e+02   5.86827e+01   5.44291e+00   4.69000e+02
           440   4.79466e+02   4.40000e+02   5.86270e+01   5.43218e+00   4.70000e+02
           441   4.80448e+02   4.41000e+02   5.85829e+01   5.42149e+00   4.71000e+02
           442   4.81419e+02   4.42000e+02   5.85394e+01   5.41085e+00   4.72000e+02
           443   4.82395e+02   4.43000e+02   5.84949e+01   5.40021e+00   4.73000e+02
           444   4.83370e+02   4.44000e+02   5.84427e+01   5.38972e+00   4.74000e+02
           445   4.84353e+02   4.45000e+02   5.83937e+01   5.37918e+00   4.75000e+02
           446   4.85328e+02   4.46000e+02   5.83466e+01   5.36869e+00   4.76000e+02
           447   4.86305e+02   4.47000e+02   5.83013e+01   5.35825e+00   4.77000e+02
           448   4.87270e+02   4.48000e+02   5.82450e+01   5.34788e+00   4.78000e+02
           449   4.88252e+02   4.49000e+02   5.81955e+01   5.33751e+00   4.79000e+02
           450   4.89228e+02   4.50000e+02   5.81499e+01   5.32720e+00   4.80000e+02
           451   4.90202e+02   4.51000e+02   5.81049e+01   5.31693e+00   4.81000e+02
           452   4.91182e+02   4.52000e+02   5.80569e+01   5.30678e+00   4.82000e+02
           453   4.92154e+02   4.53000e+02   5.80090e+01   5.29658e+00   4.83000e+02
           454   4.93129e+02   4.54000e+02   5.79634e+01   5.28637e+00   4.84000e+02
           455   4.94112e+02   4.55000e+02   5.79181e+01   5.27614e+00   4.85000e+02
           456   4.95084e+02   4.56000e+02   5.78850e+01   5.26598e+00   4.86000e+02
           457   4.96058e+02   4.57000e+02   5.78484e+01   5.25580e+00   4.87000e+02
           458   4.97038e+02   4.58000e+02   5.78107e+01   5.24563e+00   4.88000e+02
           459   4.98015e+02   4.59000e+02   5.77720e+01   5.23547e+00   4.89000e+02
           460   4.98989e+02   4.60000e+02   5.77430e+01   5.22518e+00   4.90000e+02
           461   4.99958e+02   4.61000e+02   5.77126e+01   5.21486e+00   4.91000e+02
           462   5.00942e+02   4.62000e+02   5.76797e+01   5.20455e+00   4.92000e+02
           463   5.01918e+02   4.63000e+02   5.76444e+01   5.19425e+00   4.93000e+02
           464   5.02901e+02   4.64000e+02   5.76264e+01   5.18377e+00   4.94000e+02
           465   5.03878e+02   4.65000e+02   5.76007e+01   5.17330e+00   4.95000e+02
           466   5.04858e+02   4.66000e+02   5.75707e+01   5.16285e+00   4.96000e+02
           467   5.05823e+02   4.67000e+02   5.75405e+01   5.15236e+00   4.97000e+02
           468   5.06808e+02   4.68000e+02   5.75151e+01   5.14179e+00   4.98000e+02
           469   5.07779e+02   4.69000e+02   5.74875e+01   5.13117e+00   4.99000e+02
           470   5.08762e+02   4.70000e+02   5.74592e+01   5.12056e+00   5.00000e+02
           471   5.09725e+02   4.71000e+02   5.74302e+01   5.10993e+00   5.01000e+02
           472   5.10703e+02   4.72000e+02   5.73962e+01   5.09916e+00   5.02000e+02
           473   5.11685e+02   4.73000e+02   5.73600e+01   5.08840e+00   5.03000e+02
           474   5.12656e+02   4.74000e+02   5.73196e+01   5.07760e+00   5.04000e+02
           475   5.13627e+02   4.75000e+02   5.72766e+01   5.06677e+00   5.05000e+02
           476   5.14605e+02   4.76000e+02   5.72195e+01   5.05579e+00   5.06000e+02
           477   5.15580e+02   4.77000e+02   5.71612e+01   5.04489e+00   5.07000e+02
           478   5.16552e+02   4.78000e+02   5.71011e+01   5.03404e+00   5.08000e+02
           479   5.17527e+02   4.79000e+02   5.70391e+01   5.02320e+00   5.09000e+02
           480   5.18501e+02   4.80000e+02   5.69471e+01   5.01244e+00   5.10000e+02
           481   5.19469e+02   4.81000e+02   5.68678e+01   5.00168e+00   5.11000e+02
           482   5.20438e+02   4.82000e+02   5.67873e+01   4.99094e+00   5.12000e+02
           483   5.21410e+02   4.83000e+02   5.67042e+01   4.98024e+00   5.13000e+02
           484   5.22369e+02   4.84000e+02   5.65824e+01   4.96980e+00   5.14000e+02
           485   5.23335e+02   4.85000e+02   5.64786e+01   4.95936e+00   5.15000e+02
           486   5.24306e+02   4.86000e+02   5.63744e+01   4.94905e+00   5.16000e+02
           487   5.25280e+02   4.87000e+02   5.62682e+01   4.93880e+00   5.17000e+02
           488   5.26240e+02   4.88000e+02   5.61424e+01   4.92899e+00   5.18000e+02
           489   5.27207e+02   4.89000e+02   5.60258e+01   4.91917e+00   5.19000e+02
           490   5.28176e+02   4.90000e+02   5.59104e+01   4.90950e+00   5.20000e+02
           491   5.29144e+02   4.91000e+02   5.57956e+01   4.89998e+00   5.21000e+02
           492   5.30111e+02   4.92000e+02   5.56566e+01   4.89113e+00   5.22000e+02
           493   5.31076e+02   4.93000e+02   5.55264e+01   4.88222e+00   5.23000e+02
           494   5.32036e+02   4.94000e+02   5.53971e+01   4.87344e+00   5.24000e+02
           495   5.33002e+02   4.95000e+02   5.52690e+01   4.86478e+00   5.25000e+02
           496   5.33969e+02   4.96000e+02   5.51331e+01   4.85677e+00   5.26000e+02
           497   5.34939e+02   4.97000e+02   5.50024e+01   4.84864e+00   5.27000e+02
           498   5.35904e+02   4.98000e+02   5.48708e+01   4.84061e+00   5.28000e+02
           499   5.36871e+02   4.99000e+02   5.47402e+01   4.83264e+00   5.29000e+02
           500   5.37840e+02   5.00000e+02   5.46093e+01   4.82517e+00   5.30000e+02
           501   5.38801e+02   5.01000e+02   5.44784e+01   4.81768e+00   5.31000e+02
           502   5.39762e+02   5.02000e+02   5.43459e+01   4.81026e+00   5.32000e+02
           503   5.40728e+02   5.03000e+02   5.42121e+01   4.80285e+00   5.33000e+02
           504   5.41702e+02   5.04000e+02   5.40851e+01   4.79593e+00   5.34000e+02
           505   5.42669e+02   5.05000e+02   5.39573e+01   4.78889e+00   5.35000e+02
           506   5.43630e+02   5.06000e+02   5.38270e+01   4.78192e+00   5.36000e+02
           507   5.44594e+02   5.07000e+02   5.36942e+01   4.77498e+00   5.37000e+02
           508   5.45568e+02   5.08000e+02   5.35591e+01   4.76836e+00   5.38000e+02
           509   5.46530e+02   5.09000e+02   5.34207e+01   4.76166e+00   5.39000e+02
           510   5.47496e+02   5.10000e+02   5.32813e+01   4.75499e+00   5.40000e+02
           511   5.48455e+02   5.11000e+02   5.31436e+01   4.74833e+00   5.41000e+02
           512   5.49431e+02   5.12000e+02   5.30064e+01   4.74191e+00   5.42000e+02
           513   5.50395e+02   5.13000e+02   5.28717e+01   4.73546e+00   5.43000e+02
           514   5.51362e+02   5.14000e+02   5.27362e+01   4.72903e+00   5.44000e+02
           515   5.52321e+02   5.15000e+02   5.25970e+01   4.72259e+00   5.45000e+02
           516   5.53283e+02   5.16000e+02   5.24452e+01   4.71632e+00   5.46000e+02
           517   5.54249e+02   5.17000e+02   5.23005e+01   4.70999e+00   5.47000e+02
           518   5.55209e+02   5.18000e+02   5.21554e+01   4.70363e+00   5.48000e+02
           519   5.56181e+02   5.19000e+02   5.20099e+01   4.69729e+00   5.49000e+02
           520   5.57154e+02   5.20000e+02   5.18723e+01   4.69103e+00   5.50000e+02
           521   5.58113e+02   5.21000e+02   5.17296e+01   4.68478e+00   5.51000e+02
           522   5.59085e+02   5.22000e+02   5.15844e+01   4.67856e+00   5.52000e+02
           523   5.60043e+02   5.23000e+02   5.14370e+01   4.67237e+00   5.53000e+02
           524   5.61003e+02   5.24000e+02   5.12765e+01   4.66629e+00   5.54000e+02
           525   5.61977e+02   5.25000e+02   5.11262e+01   4.66019e+00   5.55000e+02
           526   5.62934e+02   5.26000e+02   5.09770e+01   4.65411e+00   5.56000e+02
           527   5.63896e+02   5.27000e+02   5.08255e+01   4.64804e+00   5.57000e+02
           528   5.64863e+02   5.28000e+02   5.06692e+01   4.64207e+00   5.58000e+02
           529   5.65833e+02   5.29000e+02   5.05122e+01   4.63608e+00   5.59000e+02
           530   5.66796e+02   5.30000e+02   5.03539e+01   4.63010e+00   5.60000e+02
           531   5.67755e+02   5.31000e+02   5.01965e+01   4.62413e+00   5.61000e+02
           532   5.68719e+02   5.32000e+02   5.00345e+01   4.61834e+00   5.62000e+02
           533   5.69688e+02   5.33000e+02   4.98798e+01   4.61254e+00   5.63000e+02
           534   5.70656e+02   5.34000e+02   4.97297e+01   4.60674e+00   5.64000e+02
           535   5.71616e+02   5.35000e+02   4.95793e+01   4.60094e+00   5.65000e+02
           536   5.72571e+02   5.36000e+02   4.94131e+01   4.59525e+00   5.66000e+02
           537   5.73538e+02   5.37000e+02   4.92546e+01   4.58949e+00   5.67000e+02
           538   5.74500e+02   5.38000e+02   4.90980e+01   4.58375e+00   5.68000e+02
           539   5.75466e+02   5.39000e+02   4.89409e+01   4.57800e+00   5.69000e+02
           540   5.76433e+02   5.40000e+02   4.87946e+01   4.57216e+00   5.70000e+02
           541   5.77398e+02   5.41000e+02   4.86443e+01   4.56636e+00   5.71000e+02
           542   5.78372e+02   5.42000e+02   4.84925e+01   4.56062e+00   5.72000e+02
           543   5.79340e+02   5.43000e+02   4.83383e+01   4.55487e+00   5.73000e+02
           544   5.80292e+02   5.44000e+02   4.81767e+01   4.54921e+00   5.74000e+02
           545   5.81257e+02   5.45000e+02   4.80209e+01   4.54353e+00   5.75000e+02
           546   5.82222e+02   5.46000e+02   4.78702e+01   4.53785e+00   5.76000e+02
           547   5.83185e+02   5.47000e+02   4.77201e+01   4.53220e+00   5.77000e+02
           548   5.84149e+02   5.48000e+02   4.75723e+01   4.52661e+00   5.78000e+02
           549   5.85117e+02   5.49000e+02   4.74247e+01   4.52096e+00   5.79000e+02
           550   5.86087e+02   5.50000e+02   4.72764e+01   4.51533e+00   5.80000e+02
           551   5.87047e+02   5.51000e+02   4.71287e+01   4.50969e+00   5.81000e+02
           552   5.88002e+02   5.52000e+02   4.69882e+01   4.50407e+00   5.82000e+02
           553   5.88971e+02   5.53000e+02   4.68449e+01   4.49846e+00   5.83000e+02
           554   5.89943e+02   5.54000e+02   4.67037e+01   4.49291e+00   5.84000e+02
           555   5.90912e+02   5.55000e+02   4.65665e+01   4.48741e+00   5.85000e+02
           556   5.91875e+02   5.56000e+02   4.64467e+01   4.48198e+00   5.86000e+02
           557   5.92844e+02   5.57000e+02   4.63168e+01   4.47652e+00   5.87000e+02
           558   5.93806e+02   5.58000e+02   4.61886e+01   4.47105e+00   5.88000e+02
           559   5.94767e+02   5.59000e+02   4.60614e+01   4.46560e+00   5.89000e+02
           560   5.95742e+02   5.60000e+02   4.59401e+01   4.46013e+00   5.90000e+02
           561   5.96705e+02   5.61000e+02   4.58164e+01   4.45470e+00   5.91000e+02
           562   5.97665e+02   5.62000e+02   4.56923e+01   4.44928e+00   5.92000e+02
           563   5.98638e+02   5.63000e+02   4.55700e+01   4.44384e+00   5.93000e+02
           564   5.99610e+02   5.64000e+02   4.54584e+01   4.43845e+00   5.94000e+02
           565   6.00574e+02   5.65000e+02   4.53382e+01   4.43311e+00   5.95000e+02
           566   6.01539e+02   5.66000e+02   4.52168e+01   4.42778e+00   5.96000e+02
           567   6.02513e+02   5.67000e+02   4.50967e+01   4.42243e+00   5.97000e+02
           568   6.03472e+02   5.68000e+02   4.49765e+01   4.41719e+00   5.98000e+02
           569   6.04443e+02   5.69000e+02   4.48554e+01   4.41193e+00   5.99000e+02
           570   6.05408e+02   5.70000e+02   4.47379e+01   4.40670e+00   6.00000e+02
           571   6.06380e+02   5.71000e+02   4.46256e+01   4.40149e+00   6.01000e+02
           572   6.07342e+02   5.72000e+02   4.45254e+01   4.39634e+00   6.02000e+02
           573   6.08312e+02   5.73000e+02   4.44180e+01   4.39112e+00   6.03000e+02
           574   6.09276e+02   5.74000e+02   4.43033e+01   4.38592e+00   6.04000e+02
           575   6.10248e+02   5.75000e+02   4.41887e+01   4.38072e+00   6.05000e+02
           576   6.11215e+02   5.76000e+02   4.40906e+01   4.37557e+00   6.06000e+02
           577   6.12177e+02   5.77000e+02   4.39882e+01   4.37042e+00   6.07000e+02
           578   6.13145e+02   5.78000e+02   4.38840e+01   4.36530e+00   6.08000e+02
           579   6.14121e+02   5.79000e+02   4.37802e+01   4.36019e+00   6.09000e+02
           580   6.15101e+02   5.80000e+02   4.36958e+01   4.35516e+00   6.10000e+02
           581   6.16071e+02   5.81000e+02   4.36010e+01   4.35010e+00   6.11000e+02
           582   6.17022e+02   5.82000e+02   4.35033e+01   4.34506e+00   6.12000e+02
           583   6.17987e+02   5.83000e+02   4.34042e+01   4.34002e+00   6.13000e+02
           584   6.18961e+02   5.84000e+02   4.33029e+01   4.33503e+00   6.14000e+02
           585   6.19935e+02   5.85000e+02   4.32081e+01   4.33002e+00   6.15000e+02
           586   6.20902e+02   5.86000e+02   4.31188e+01   4.32501e+00   6.16000e+02
           587   6.21866e+02   5.87000e+02   4.30344e+01   4.32000e+00   6.17000e+02
           588   6.22834e+02   5.88000e+02   4.29573e+01   4.31500e+00   6.18000e+02
           589   6.23808e+02   5.89000e+02   4.28718e+01   4.31000e+00   6.19000e+02
           590   6.24777e+02   5.90000e+02   4.27860e+01   4.30503e+00   6.20000e+02
           591   6.25740e+02   5.91000e+02   4.27005e+01   4.30011e+00   6.21000e+02
           592   6.26706e+02   5.92000e+02   4.26234e+01   4.29523e+00   6.22000e+02
           593   6.27681e+02   5.93000e+02   4.25437e+01   4.29035e+00   6.23000e+02
           594   6.28648e+02   5.94000e+02   4.24619e+01   4.28549e+00   6.24000e+02
           595   6.29625e+02   5.95000e+02   4.23788e+01   4.28068e+00   6.25000e+02
           596   6.30595e+02   5.96000e+02   4.23017e+01   4.27595e+00   6.26000e+02
           597   6.31557e+02   5.97000e+02   4.22131e+01   4.27116e+00   6.27000e+02
           598   6.32526e+02   5.98000e+02   4.21227e+01   4.26637e+00   6.28000e+02
           599   6.33492e+02   5.99000e+02   4.20340e+01   4.26163e+00   6.29000e+02
           600   6.34463e+02   6.00000e+02   4.19358e+01   4.25689e+00   6.30000e+02
           601   6.35433e+02   6.01000e+02   4.18418e+01   4.25215e+00   6.31000e+02
           602   6.36403e+02   6.02000e+02   4.17489e+01   4.24744e+00   6.32000e+02
           603   6.37365e+02   6.03000e+02   4.16567e+01   4.24274e+00   6.33000e+02
           604   6.38332e+02   6.04000e+02   4.15547e+01   4.23804e+00   6.34000e+02
           605   6.39292e+02   6.05000e+02   4.14662e+01   4.23337e+00   6.35000e+02
           606   6.40260e+02   6.06000e+02   4.13785e+01   4.22871e+00   6.36000e+02
           607   6.41232e+02   6.07000e+02   4.12884e+01   4.22408e+00   6.37000e+02
           608   6.42200e+02   6.08000e+02   4.12012e+01   4.21945e+00   6.38000e+02
           609   6.43164e+02   6.09000e+02   4.11149e+01   4.21481e+00   6.39000e+02
           610   6.44134e+02   6.10000e+02   4.10265e+01   4.21019e+00   6.40000e+02
           611   6.45102e+02   6.11000e+02   4.09353e+01   4.20556e+00   6.41000e+02
           612   6.46070e+02   6.12000e+02   4.08456e+01   4.20099e+00   6.42000e+02
           613   6.47048e+02   6.13000e+02   4.07519e+01   4.19641e+00   6.43000e+02
           614   6.48016e+02   6.14000e+02   4.06616e+01   4.19186e+00   6.44000e+02
           615   6.48982e+02   6.15000e+02   4.05755e+01   4.18728e+00   6.45000e+02
           616   6.49946e+02   6.16000e+02   4.04793e+01   4.18281e+00   6.46000e+02
           617   6.50918e+02   6.17000e+02   4.03889e+01   4.17829e+00   6.47000e+02
           618   6.51890e+02   6.18000e+02   4.02997e+01   4.17378e+00   6.48000e+02
           619   6.52853e+02   6.19000e+02   4.02096e+01   4.16925e+00   6.49000e+02
           620   6.53815e+02   6.20000e+02   4.01109e+01   4.16477e+00   6.50000e+02
           621   6.54781e+02   6.21000e+02   4.00150e+01   4.16027e+00   6.51000e+02
           622   6.55754e+02   6.22000e+02   3.99152e+01   4.15580e+00   6.52000e+02
           623   6.56734e+02   6.23000e+02   3.98118e+01   4.15136e+00   6.53000e+02
           624   6.57699e+02   6.24000e+02   3.97164e+01   4.14692e+00   6.54000e+02
           625   6.58665e+02   6.25000e+02   3.96122e+01   4.14251e+00   6.55000e+02
           626   6.59638e+02   6.26000e+02   3.95072e+01   4.13812e+00   6.56000e+02
           627   6.60604e+02   6.27000e+02   3.94036e+01   4.13371e+00   6.57000e+02
           628   6.61572e+02   6.28000e+02   3.92778e+01   4.12937e+00   6.58000e+02
           629   6.62542e+02   6.29000e+02   3.91603e+01   4.12502e+00   6.59000e+02
           630   6.63508e+02   6.30000e+02   3.90468e+01   4.12065e+00   6.60000e+02
           631   6.64469e+02   6.31000e+02   3.89345e+01   4.11630e+00   6.61000e+02
           632   6.65440e+02   6.32000e+02   3.87994e+01   4.11201e+00   6.62000e+02
           633   6.66406e+02   6.33000e+02   3.86685e+01   4.10767e+00   6.63000e+02
           634   6.67375e+02   6.34000e+02   3.85406e+01   4.10334e+00   6.64000e+02
           635   6.68347e+02   6.35000e+02   3.84136e+01   4.09903e+00   6.65000e+02
           636   6.69318e+02   6.36000e+02   3.82901e+01   4.09476e+00   6.66000e+02
           637   6.70282e+02   6.37000e+02   3.81627e+01   4.09045e+00   6.67000e+02
           638   6.71249e+02   6.38000e+02   3.80336e+01   4.08616e+00   6.68000e+02
           639   6.72223e+02   6.39000e+02   3.79045e+01   4.08189e+00   6.69000e+02
           640   6.73192e+02   6.40000e+02   3.77573e+01   4.07767e+00   6.70000e+02
           641   6.74145e+02   6.41000e+02   3.76200e+01   4.07339e+00   6.71000e+02
           642   6.75118e+02   6.42000e+02   3.74848e+01   4.06913e+00   6.72000e+02
           643   6.76088e+02   6.43000e+02   3.73479e+01   4.06488e+00   6.73000e+02
           644   6.77066e+02   6.44000e+02   3.72093e+01   4.06068e+00   6.74000e+02
